Date,AAPL,ABBV,ACGL,ADP,AEE,AJG,ALB,ALLE,AMZN,APA,APO,ARE,ATO,AVB,AVGO,AVY,BAX,BLK,CAG,CAH,CDNS,CHTR,CL,CLX,CME,CMS,CPB,CSCO,CTSH,CVS,D,DECK,DELL,DG,DHR,EFX,EQR,ESS,EXC,EXPD,FAST,FFIV,FITB,FSLR,GDDY,GLW,GOOGL,GPN,HBAN,HPQ,HRL,LLY,LMT,LNT,LRCX,LYB,MET,MKC,MPWR,MSFT,MSI,MTD,NCLH,NDSN,NEM,NKE,NRG,NVDA,ORCL,OXY,PH,PKG,PLD,PNC,POOL,PSX,QCOM,REG,ROST,SNPS,SRE,SYY,TAP,TDY,TRV,UAL,UDR,VRTX,VTR,WEC,WMB,WMT,WST,XOM,YUM
2019-09-20,1.400646670207935,0.8507466756046721,0.784035075810554,1.056492093852194,0.2776226594566681,0.7488502668563598,1.3584506423673839,0.9207207642123175,1.5047461401242557,1.5103093768619007,1.2815640257221361,0.5367915883168197,0.29508407722440233,0.43035317284836805,1.3040516851057276,0.9689090156344009,0.7369653445300625,1.2738307210900068,0.615519564816671,0.9203957796443718,1.139109909203404,0.902268468362601,0.5612488319867412,0.4646979288546291,0.4151223533650772,0.20036591581075436,0.3139182245916731,1.2624115838824346,0.8966301978420823,0.8842329475964954,0.21775611981057214,0.9967656793787418,1.1716192432052244,0.7669036079264264,0.8492840089707281,0.7697876997241593,0.3453228849644604,0.3630067593946215,0.27073092231199003,1.044550332644328,1.1791502227733794,1.1237289539813036,1.131289179918594,1.3135436431153147,1.0304694679526318,1.2709186279138287,1.1087696404409744,1.0849304473808963,1.1631424992961927,1.3178187440695022,0.44845495451038303,0.6168195799742998,0.7393640357965483,0.24656088697481426,1.4798228359370986,1.139189396456008,1.17931847140803,0.3922583553391418,1.5142773858700338,1.2693104474238313,0.7847041978982695,1.0512503842666638,1.0677552844330487,1.1615800485699364,-0.21855579775753933,1.1503662160736783,0.6773493325538187,1.9914870648582106,0.972022475277285,1.0112592947044161,1.3686342013690884,1.054203190478938,0.634800536491696,1.067552219809171,0.7121976267905408,1.117368811827104,1.0407336283892574,0.4727297734783147,0.9974120193321191,1.159256744126544,0.3416668048870426,0.43665710134396946,0.7088441760900324,0.9347876787278208,0.7213252539013916,0.9847418708554638,0.39851401432472916,0.9677722086094879,0.1965942014116775,0.13778769225706233,0.9059324958775926,0.6327589547551178,0.7551822002137882,0.948327702968059,0.5529483463318766
2019-09-23,1.4020603260615432,0.8492419896294741,0.7849868767926323,1.0555859916842405,0.27682389871242696,0.7481423628422634,1.3573054743714135,0.920968949571403,1.5055330752555223,1.5182133281034749,1.2798118782143157,0.5364361423513966,0.2935516727940279,0.42914620890375843,1.3039196192471767,0.968930371914266,0.7377260044985909,1.2740501847701566,0.6120238546309779,0.915611934961203,1.1384430642397965,0.9038407438298269,0.5599563720575034,0.4620978892824151,0.41485707755788814,0.19986730741689274,0.3129131994320725,1.2619220395787236,0.8933497413215795,0.8824615430386529,0.21851337304270568,0.9988122022061443,1.1745478371687597,0.769569481394498,0.8486593312282553,0.77212687254874,0.3430504564777819,0.36299076033844535,0.2696912045747467,1.0450250009177988,1.1806155929255433,1.1258222149485093,1.129667328111836,1.314089524133117,1.0338278550913236,1.2675450112205333,1.1086943099916948,1.0854289332442244,1.1608185296792242,1.316536277831973,0.4470762959331632,0.6151521620130149,0.7441094580947053,0.24540381534559152,1.4810279104746502,1.1369451977663443,1.1780194155002228,0.3922626470353213,1.5171593227328972,1.2679320024361824,0.7855122475534566,1.0523746747432137,1.0681601190360575,1.163762194729674,-0.21798080030371092,1.1510727827821488,0.677672276215712,2.0008926842733135,0.9705267384863256,1.012252179425801,1.3727822496697974,1.0562640953087252,0.631806499813774,1.064163983190801,0.7183739583075088,1.1179552706856342,1.0419009880435932,0.4707465409054647,1.0023596079312502,1.1610928377353416,0.3415289103398568,0.43707295644349337,0.7072017684700942,0.9354976095127994,0.7196128453047398,0.9858595588639578,0.3971666008991618,0.9644822128861873,0.19798000201194765,0.13750666879076845,0.906158400559647,0.6329142956621239,0.7578542970355207,0.9487266876783098,0.5539732433903936
2019-09-24,1.40056109705445,0.8471083084005727,0.7820017223268949,1.052440072813321,0.2754220322421399,0.7459701069832317,1.3539363871765424,0.9179532007926318,1.5086363984443678,1.5201447969932147,1.273087418008446,0.5358615611433637,0.2893878887706532,0.42751936665765083,1.3028166420543978,0.9682822601279397,0.7372108559513042,1.2734393056790172,0.6035832928404304,0.9129249938683033,1.1393094987298615,0.9040053652644856,0.5559627382781296,0.46048952761169265,0.41479756146154223,0.19705818386954466,0.31658832347563515,1.2596096051150762,0.8949117155833366,0.8816585737380725,0.21880603406647742,1.0017955687792457,1.175185903330381,0.7687600137710418,0.8472359503198249,0.7706556818084516,0.34233800274350534,0.36275547948041187,0.26727222916573956,1.0447725516291118,1.181636576534395,1.1237068025325665,1.1297003239729901,1.3181587677558166,1.0341531164490834,1.2640804907517782,1.1101299856315843,1.081173845959104,1.1620178290069827,1.317509952264608,0.4440087814945531,0.616522242316118,0.7403818387732679,0.2418316960184247,1.4796820158104729,1.1385121808715326,1.1767628790236748,0.39224381240917106,1.5125861298852534,1.2684857364504878,0.7811677790878429,1.0557792679318725,1.0654591078153437,1.1636748988107373,-0.2207668446100663,1.149473858780325,0.6749130298018516,1.9981212784472533,0.9704255342646502,1.0083453441312995,1.3735239617147714,1.0545642468069338,0.6320148294190473,1.063636514380403,0.7161475806980697,1.1160088948469775,1.046816877576664,0.4698958596184959,0.9974846879261149,1.1601195100133141,0.3369793465111338,0.4367262941856258,0.7073297481056215,0.9335830285078199,0.7182189992957895,0.9815533840738981,0.39690717598069697,0.9662238786230818,0.20005126032137227,0.13597385915331828,0.9080332907625536,0.6304081848733469,0.7561852038065471,0.9499627417202693,0.5566977715720868
2019-09-25,1.4076678853213784,0.8467877718307801,0.7822656933593322,1.0515305705060127,0.27505268534415706,0.7426755725152383,1.3532651409517502,0.9150815852806722,1.5138227787003782,1.5313053645554766,1.2700211664600003,0.5297809537486432,0.28922922244395155,0.4220227174928616,1.295765390854512,0.9632836189389296,0.7383643614957639,1.2715837662475518,0.6014517924217985,0.9099169325871057,1.1411490027124744,0.8969946571669716,0.5501248349314711,0.4554934096755665,0.4149730330892385,0.1958062054180092,0.3173934148588125,1.2606998606032063,0.8947999400335569,0.8767021138908274,0.21407919644902895,1.0038181621675433,1.1826823731161353,0.7648737134510951,0.8436861253258222,0.7704643025228153,0.33702583865834357,0.35630753009888466,0.26573293449887303,1.0418735726011032,1.177570560826487,1.1287930312530232,1.1266097178683183,1.324389085833678,1.0366776952281842,1.2675918728271736,1.1166589042230237,1.0791746266739253,1.1616860712917956,1.3214948574410843,0.4448503826486693,0.6091531095801478,0.7400270011071308,0.23906664837148683,1.4820199147571553,1.1370966980337287,1.1735522428216596,0.3916442718741555,1.5138182334104253,1.2720870595630456,0.7845757579078245,1.0565403083100748,1.0596977358244777,1.164513189686183,-0.23187076331005024,1.1560718579693932,0.6765026654212003,2.007798425735062,0.9728094446875226,1.0118801219541391,1.3762320342557526,1.0568395571341667,0.6289122348499592,1.0578427499577339,0.7136939674291592,1.1242328211615011,1.052892668057173,0.4625164126484791,0.9971845313812815,1.1645911014224555,0.33200993609105367,0.436280145397921,0.6982581106220584,0.9316592315387738,0.7146075403595822,0.9759902375779768,0.39058671120211713,0.9656872619856363,0.1925026047315604,0.13419041538535192,0.9053208777104924,0.6269325230432339,0.7623153209899441,0.9558917043768884,0.5534435659076258
2019-09-26,1.4085209373939247,0.848299108754309,0.7812697150108889,1.0517526314020598,0.27342163217877347,0.7419079255162364,1.3501627582390539,0.9150071993589876,1.5162812630919746,1.533076811818961,1.2710015168123616,0.528732819464669,0.2886746043726739,0.4227656351381747,1.2949866260313307,0.961931973301887,0.7379925786167855,1.271299469226017,0.600528689558514,0.9084584871972048,1.1404632150251013,0.8950043078494672,0.5487352392641197,0.4553819670333986,0.41444129556786446,0.1943434538064338,0.314742939843317,1.2605557717003264,0.8939948966404093,0.8746532222076712,0.21316316111055456,1.0073660333289773,1.1832042134388279,0.7661417058112676,0.8435466706608833,0.7704031540613234,0.33742141138177173,0.3578250224173812,0.263822171099376,1.0422143795929548,1.1784387106836265,1.129991455325493,1.1269937493654583,1.3208462490192805,1.038640545143556,1.2671867035046402,1.1181557747978486,1.079469126812924,1.1614073696585672,1.3202777248959419,0.44413500225103747,0.6094561583981648,0.7427197387305043,0.23687150846671745,1.4788723728016597,1.138474494050456,1.1728072543551806,0.3911508689662211,1.509776116332203,1.271763484863944,0.785428694991868,1.0565711898461951,1.0574057422905783,1.1635481198125428,-0.23180070159189908,1.1575692286743,0.6751457477185734,2.00938358498551,0.9743780971792855,1.013615348027057,1.3755738283183174,1.0533180151826307,0.6293473705016857,1.0581342290596272,0.7142848585499034,1.126299079660685,1.051500396651247,0.4638911911784907,0.9975392968136506,1.1637211254288462,0.33068108256951223,0.43647926932951864,0.6976868504785909,0.9321232766639846,0.713405700646052,0.9760504409195334,0.39131669915647027,0.9655237540882395,0.1917360484836098,0.13221698702301732,0.9038083839640476,0.6272435342781615,0.7614195315662404,0.9561356038278943,0.5546238489717067
2019-09-27,1.4071431219488209,0.8492080720269204,0.7810621594603687,1.0532153828022017,0.27009910304754015,0.7408995145353429,1.3497552112346587,0.9168373111866646,1.516362883147079,1.5341359011066102,1.2699943451384628,0.527540607666765,0.28659836579372866,0.41916962364487703,1.2940415761914534,0.9603166199606767,0.7368558423146094,1.2709922689582642,0.601126996263875,0.9111810415525341,1.1381496295092486,0.8944338059970643,0.5479739550075662,0.4560620259241128,0.413359507885942,0.19127924302121868,0.31421397707254894,1.260670357504361,0.8944972310578908,0.8778846526576011,0.2105689771874527,1.012054172712348,1.1839719022621926,0.7684875782848261,0.8449925254855123,0.7694791757616675,0.3327884397694726,0.35482761189922807,0.2618849028235566,1.046020178418183,1.1789365819937268,1.1297154293458744,1.1258828516352009,1.31896806348593,1.0402206368776228,1.2675203881760302,1.118279832406154,1.0782702705269327,1.1597289774643695,1.32484260456008,0.44268021273161395,0.6102539136799251,0.7428667930831577,0.23401469234360595,1.477734480685735,1.139282211179738,1.1715560617151342,0.39228884877060044,1.5078285366837219,1.2707816282762852,0.7831828165861295,1.0571718203527736,1.0614110025137165,1.161330177658955,-0.24144587589049776,1.1556372396426322,0.6740980686973553,2.0103109314307623,0.9746143670592995,1.0150010437807406,1.3760114731488962,1.0514744262693516,0.6281882518772133,1.0571512794468663,0.7112437062873833,1.125913662887985,1.0501358769844957,0.4608709593827774,1.0015366158176986,1.1622183694673487,0.3275434795480584,0.43605973378348,0.7003059823029513,0.9309544354075892,0.7109111913556965,0.9797855680700612,0.3882749756240579,0.9703548061659957,0.18834172803225008,0.12916600557318025,0.9036950944240688,0.6262447935823281,0.7611434222660861,0.9555477630061484,0.5539315409055993
2019-09-30,1.4083473524309913,0.8502499087285076,0.7802839463395371,1.0532194237205514,0.269588282063684,0.7412782227437917,1.3521641187828117,0.9175850246284731,1.515237866663748,1.5333747351035543,1.2665984605188163,0.5274807439271618,0.28585693825722164,0.41924284565449565,1.2940168415413955,0.961103333888578,0.7387411080352191,1.2701044321942452,0.6063161141729939,0.9108452877319153,1.1388092450879475,0.8952419312445667,0.5482277484563778,0.4554503639795401,0.41172347179513125,0.19032252280797457,0.3165000235031151,1.2614899676146847,0.8973098889587556,0.8794603873275717,0.21024805671402313,1.0150511198131895,1.1853550717376167,0.7672073856602905,0.8470877620883991,0.76855795264459,0.33245317509558103,0.35389922894698544,0.26030047520874977,1.047598902030591,1.1799566947743823,1.1295881257708669,1.1258655543218037,1.3172612730610818,1.0402104679569764,1.267587733947622,1.1164582776141716,1.0792798441701237,1.1596815381611607,1.3275561762185493,0.44340504877021897,0.6090354449762867,0.7427041963971841,0.23318544685809173,1.477516817374369,1.140755662104481,1.1709866340485715,0.3920234328737827,1.5062508917457142,1.2708525716897288,0.782682960016813,1.0574952910904343,1.062987027511999,1.1629010112979268,-0.2433522791734653,1.1568206256538793,0.6731100667469769,2.0108739898876897,0.976270116069471,1.01287467974551,1.3757320332928167,1.0520141437994064,0.6265751190453046,1.0572010131636889,0.712365318736636,1.1242870589065121,1.0491148645382538,0.46128352607241074,1.001816574027345,1.161924215867516,0.3295896917980544,0.43666434446691393,0.7005930785007008,0.9306069488408312,0.7112541032670521,0.9800469858065375,0.388024932791249,0.9709415192697727,0.18803970062772213,0.12859431584013314,0.9023754952084034,0.626314626943753,0.7612549423976842,0.953722226814215,0.553704389618893
2019-10-01,1.39912566579651,0.8633534608272652,0.7831782902844815,1.0521509419528596,0.27400229743071347,0.7471910763882121,1.3464795641147715,0.9247224029485313,1.5061567396049662,1.5444391291481387,1.2655980560111657,0.5309376328037567,0.2906124753935901,0.42358663552168235,1.288027409216048,0.9638129280947819,0.7454109653864973,1.2728728726066736,0.6267451218590634,0.9013492349970167,1.1411381039546913,0.898872765603034,0.5606279321661207,0.4567280435070443,0.4124319262720987,0.19212361694321822,0.3158860451991249,1.2732019352447734,0.8899179895779137,0.8782265556377336,0.21131448945579073,1.0122844692871775,1.179157882116921,0.762580965516079,0.8537832736021411,0.7736131484871365,0.33563221351445616,0.3577562994867221,0.26666662926097595,1.048346169555121,1.1945970686847975,1.1398008927310495,1.130924707655177,1.32331268679964,1.0590873987269935,1.2715617149648584,1.1171124098520018,1.0780021290698834,1.1584145996254656,1.327438119893855,0.4442405475116511,0.6117324244547899,0.7463564047564525,0.23618802880893253,1.469834564601408,1.147781734218308,1.1726389948098486,0.3580185248120413,1.5014241356368716,1.2728478237440055,0.7970398194778552,1.0633499563419986,1.0657363398759923,1.167647252056698,-0.23434844328060855,1.1583860749965231,0.6781368583942754,2.0026445945973843,0.981283865253919,1.012665255563236,1.3761181396063429,1.059078939251089,0.6321609531107844,1.0568233216658505,0.7160240843008404,1.1228092779774628,1.046772152552414,0.4628875116084696,0.9969886913712098,1.1617219476045495,0.3372349977347275,0.43537546751323547,0.6878954716814712,0.9334846751770753,0.7192224113612814,0.9762556074961637,0.3908227301781111,0.9731495235873346,0.19546712540665226,0.1323148976654731,0.8997827061560528,0.6265614821739158,0.766393850800439,0.9575228126479697,0.5561669827456424
2019-10-02,1.3985373798920984,0.8612624816927997,0.7921719686440017,1.057226311409916,0.27970071008698666,0.7486194233593411,1.343975737212671,0.9168548411806179,1.4961509416355365,1.5514101369682791,1.270897551550906,0.5391038182895229,0.3030057139086535,0.4160529575158178,1.280847735659136,0.9647704714296172,0.749306593808037,1.2782249527382041,0.6579262392085943,0.9170949963000005,1.1470052761431218,0.881019060951214,0.5658324551811054,0.4601393333048653,0.4085126923711905,0.19866313471641128,0.32757268382429966,1.2742484235508582,0.8863563437513798,0.872016304773997,0.2226335555542418,1.020190741382896,1.178384662757252,0.7606117062215794,0.8703152495219301,0.7865398060244447,0.3335868399163728,0.3545816285429596,0.2711560606200297,1.0630694048598714,1.1842995283857578,1.162871940058325,1.1324136543837662,1.3070829564473834,1.0508991629740527,1.2671708170355385,1.1220562318208926,1.0745868308208375,1.1555980998817583,1.3093663547121057,0.45660552982885105,0.6327995165235105,0.7477294064408374,0.24384527908851422,1.4644372117417048,1.144326623053682,1.1854237699112935,0.3626558923565274,1.5059880066851856,1.2665169717834734,0.7989541102239479,1.076205314170231,1.0837917473582537,1.1803684029524315,-0.23741994160431096,1.150677563376953,0.6872271261022305,1.966284970903822,0.9759766594788603,1.006819075872678,1.3757921467272487,1.0469294170084638,0.6271582498815831,1.0502795748659302,0.7086768446763765,1.1235056204909317,1.046296592333251,0.46722884561035216,0.9993577410412977,1.1675771314342167,0.3466913603289231,0.43898296140405796,0.6998893543717988,0.9278637211569618,0.7296865190937651,1.0106286170979717,0.391947307377391,0.9672469030965657,0.1929281504366694,0.140123333166274,0.8957163120979934,0.6286488611298064,0.7713868145772285,0.960852841049955,0.5523401422285719
2019-10-03,1.3950051113646538,0.8654219577075852,0.791722615634795,1.055248388986084,0.27630532750761233,0.7491411375777911,1.3420105001218463,0.9166895160264337,1.4953520286905078,1.5520467523950408,1.2739775191116984,0.5409083563502184,0.30180393546525985,0.4185245609970308,1.282600429842731,0.9634098731972481,0.7502952442791946,1.27584148354394,0.6556036303099099,0.9159947564555947,1.1484647533378196,0.8788912961430198,0.5655235266665306,0.4553073188055148,0.4098619590279197,0.19826676246720099,0.3284308809941717,1.2749119333525742,0.8844920936268195,0.8711681462945994,0.22030568239926282,1.0315578086167645,1.177364520339347,0.7624448074483963,0.8708454400443955,0.7855044457992884,0.3347233656558155,0.35548175607388677,0.2692780839059387,1.062782466507411,1.183434261821739,1.164327519108222,1.1339048322312228,1.3071975332746555,1.051602484627035,1.265643157502793,1.1200824934540914,1.0742713163141824,1.1593905370815667,1.3018413818672157,0.4566487982657603,0.6317449791319332,0.7465291751453541,0.24124603627239966,1.4612705550660134,1.1424973238675498,1.1881004884744781,0.3636367760678667,1.5032839442010737,1.2662381331051056,0.7983100027826482,1.075403023094106,1.078063861488766,1.1768525300752084,-0.24262699138359647,1.1542061294175445,0.687725436883461,1.9711929885199733,0.9826191077006728,1.0078355443645433,1.375619478376723,1.0452559274948525,0.6312445012544996,1.0525377552209039,0.7084996144883893,1.1233023712225407,1.0473463889610777,0.4670197624782422,1.0011564324308175,1.1693705558537892,0.3458725234425197,0.4366124806885031,0.6973473909289787,0.9263499912242956,0.7279616171865522,1.0099300634312538,0.39287276602544396,0.9667250954373003,0.19629407969742102,0.13829754969797725,0.8964298227000689,0.6271380144881026,0.7740670745552428,0.9616340076772882,0.5540347588019209
2019-10-04,1.3991269617722077,0.8642032536304272,0.7948585577852144,1.0508579252120436,0.27961942548806773,0.754547676550787,1.3255515936242992,0.9222515193165499,1.4884802738842478,1.5124620046988666,1.2758096942637387,0.5379127131841879,0.3048044325387231,0.41617899963709193,1.2863235765311898,0.9660578060426684,0.7537602398435898,1.2763601183891446,0.6687264417810813,0.9136297251807866,1.1447184638273267,0.8864410312088128,0.56895972202188,0.4680981509583915,0.4219372337800027,0.20246669159781927,0.33122334444823115,1.269079918219202,0.8799894738926329,0.8741477037828526,0.2321075205836231,1.0247419212338629,1.1583591824588384,0.7688447388876415,0.8741466068803236,0.7851183809424295,0.3326556071803197,0.35460644371469763,0.2744791951078577,1.0581277912241058,1.189089201263789,1.1574622528009741,1.1350055657834854,1.3197197795752436,1.0528837850597197,1.2649604195239745,1.121363161342971,1.0727917799613385,1.1566706941552187,1.2355699478073978,0.4610861459673214,0.6298327992894409,0.7475605210782791,0.24762857158129215,1.4594816956442198,1.1343221531991488,1.1895338727316993,0.36619842327864727,1.4966979600540802,1.261856383299416,0.8031865822072768,1.0800254220568615,1.0747907668406464,1.1794951734334354,-0.23715208033426943,1.1497566922363296,0.6899290235479264,1.9591671359188436,0.9883568277290088,0.9999951611348087,1.374236810802609,1.043531906264413,0.6293902621309306,1.0600606925197675,0.7161361237589183,1.1252358773974638,1.0530238387929751,0.4690380492915328,1.0034400798956582,1.1699415065018326,0.3473437582109832,0.4342068356907183,0.6919717952254042,0.9289792760573208,0.7338846546855178,1.0094639343169665,0.393100299736528,0.9661965623612707,0.19704869465948222,0.14236032998089965,0.8916522256447594,0.630081162967322,0.77271027975439,0.9624225135175424,0.5521218617605944
2019-10-07,1.3979718123691485,0.8656463427472454,0.7966120843424626,1.0503920206515285,0.2808770058565069,0.7539252590521092,1.3248874428791657,0.9236234504004772,1.4874346255193887,1.5183454291151806,1.2744486212294521,0.5381607665810041,0.3055687591069203,0.41677073255558583,1.2884757689980828,0.9655309754984626,0.7561869958499703,1.2770999278484814,0.6691943696570855,0.9150725972693975,1.146422536783822,0.8843347941279434,0.5712448841638686,0.4687460958236302,0.4211457788530102,0.20377060849560558,0.3308437517195511,1.2668490405502704,0.8793322610624023,0.8744850665687385,0.2330506832821534,1.0299980831550277,1.1554081237073281,0.7692520499844986,0.8765785622141286,0.7870013090872765,0.3325225558901732,0.3554238658702118,0.27418528217279825,1.0585977519764413,1.1946069213156003,1.156279225846835,1.1367656918476587,1.3263759743009733,1.0527683406040171,1.263292713108753,1.1217549845631023,1.0738321599796028,1.1570672218146028,1.2297027935982516,0.46110841772945227,0.6250601529076407,0.7462471956450112,0.24930258954257456,1.4605522562936386,1.1373839861931017,1.1892745656059176,0.3651087915861686,1.5013225134925272,1.262806253435865,0.8024411430683215,1.0794683077135987,1.0739706412647176,1.1787087018124809,-0.23683292472509085,1.1510430224810524,0.691019996026523,1.954405979873414,0.9887571177061958,1.0026453094045662,1.3772360099372478,1.0401941901075835,0.6304844752559136,1.0601881721117223,0.7179496982500303,1.1235476226545842,1.054990964662447,0.46920070632074107,1.0052839530907154,1.1715219343685823,0.3480303928928353,0.43339509440818413,0.6932878109391978,0.9292688754564398,0.7347906531946924,1.0082646159639503,0.3930594927170044,0.9652414313697869,0.19906039202630466,0.14352903989871735,0.8926816015022544,0.6310623265700638,0.7757755525868784,0.964910182487171,0.5532501880482639
2019-10-08,1.3912207477978769,0.8647845452666124,0.8016363449407014,1.0516686995508242,0.2925344296549514,0.7585689070378289,1.328531996761837,0.9160835175323211,1.4830613109558497,1.5331160672300321,1.261519418022735,0.5389738165970235,0.3130794944296821,0.41762854878180045,1.2881428585131252,0.9687594974605862,0.7554273643709828,1.27843924114229,0.6785956657317006,0.9149585499451416,1.1544823349122324,0.8770294709562202,0.5741281689446972,0.47214830006529884,0.4220397759829839,0.20818004076535374,0.3314823956690058,1.2725453694012632,0.8839251537620774,0.8806119636198726,0.23647482063601297,1.0297220156664675,1.1657105596729904,0.7634657699878518,0.887230874040447,0.7884231790997954,0.33175738532754845,0.3566827092759045,0.28208270929912527,1.0641659227810074,1.1911911400878157,1.1601080736664278,1.1434545192419492,1.3133047635605357,1.0684381208425267,1.2626602585840445,1.1205757773715859,1.0752148530653893,1.15946613237069,1.2314516971358138,0.46608804560782546,0.6251506267188839,0.7418019813875741,0.25419805903038956,1.4590908068012096,1.1437598142529422,1.191594348421861,0.36881233101408534,1.5143105068430667,1.2582198344045592,0.7854399048046453,1.0895228984704433,1.0797947280865736,1.1843126550173826,-0.24332610029974427,1.1499648315514726,0.685360358134474,1.9563390054241294,0.9880042736539061,1.010204179401604,1.3776118980268126,1.038665201549223,0.6293899856712293,1.0653333051717615,0.7140701505362897,1.116715857068055,1.071363763717446,0.46974775640894606,0.9972762775286097,1.1781342807296509,0.34895873441294967,0.434708817794877,0.6962132729476893,0.926048072549136,0.7383456944100766,0.9977638512752973,0.39173368752054616,0.9655980903568722,0.20296078869901524,0.15156654550984527,0.8981733348321641,0.6229599243951119,0.7822957137451272,0.9667630752619332,0.5554662252384462
2019-10-09,1.3891167674597362,0.8582126220983202,0.8012432187486576,1.053863033364969,0.28787267255736093,0.7556794788508248,1.3270156035220242,0.9104927731635524,1.4813230788547704,1.5382883947070902,1.27102049956183,0.5336636134937456,0.30590547510748967,0.41454931603348427,1.2893017862711913,0.9707317136766181,0.7627973336993472,1.2783611092110658,0.6721999467808546,0.9137654949986733,1.1625314245625933,0.8708290447295589,0.567787413207272,0.47019410374573267,0.425308752435806,0.2071711871441192,0.32719583495866467,1.2731621865710985,0.88608061945817,0.8777745752007757,0.23441908148669022,1.0313797695421194,1.169667645256449,0.7589230403404961,0.889202920616605,0.7979313275203431,0.3275923531803182,0.3518884846029768,0.28012738847789304,1.0721626319554884,1.1876827786558444,1.166862362122042,1.1437105261778389,1.3010740829622043,1.069803931077237,1.2678746770447396,1.120419742402957,1.0848926037930613,1.1586037804104838,1.2324996201877407,0.4566510668559028,0.6206961276676568,0.7391337799396447,0.2502792442658095,1.4655454963162649,1.1436033720112644,1.192189079925014,0.3642501110072247,1.4938656066318459,1.2607767932389573,0.7844440642292589,1.0980117784411605,1.0761373248406603,1.185362819323531,-0.24468479585712768,1.1485370155368757,0.6792120150954988,1.9590028021973445,0.9894362325405724,1.007597986859373,1.3785558845379344,1.050276817470731,0.6243612909974342,1.063577616542347,0.7143419268127807,1.1210126499047373,1.0774931803740975,0.46265093090960535,0.9952481887969451,1.1808170583631188,0.3475644488520647,0.43342151838076126,0.6931708251560136,0.9312626108828345,0.7344964527728017,1.0043437581523502,0.38588726461470574,0.9607603459537701,0.19974446615449676,0.15056584975251763,0.891626413641269,0.621474783266738,0.787299210728251,0.9667229546589061,0.5523394960058606
2019-10-10,1.3904121548714552,0.8618366668110136,0.7988214854835568,1.0557181268713318,0.28397621381351734,0.7540651689576994,1.3361638762001045,0.9075199603840851,1.4787429189677441,1.5331727566303468,1.2709401679774288,0.5326193563214803,0.30318488466278515,0.4124768882131051,1.2874880791643233,0.9714936228448174,0.7641297480741123,1.278375460912777,0.6728945611497645,0.9177278770736681,1.1636131950158257,0.8666211589264863,0.5665185345591308,0.4697350200150026,0.42443819708037334,0.20409580978960862,0.3297090946532633,1.2653717377197853,0.8863748360125057,0.8832729548126504,0.23470572610739993,1.0283562902345968,1.1643958675130608,0.7562085641617866,0.8904777006571345,0.8007633569857953,0.32820646759042904,0.3518692591581514,0.2753539497942055,1.077113706282642,1.1895289738828145,1.1669534959661032,1.147344462209346,1.3012743038548624,1.0625720649547847,1.270286477250595,1.120859580382199,1.0828030279387928,1.159447987813816,1.2230973065894808,0.4460941638152677,0.6180344549780192,0.7396763911399868,0.2484980988039195,1.464495030366396,1.1491373295664933,1.1935311328007663,0.3616461270949426,1.4961527322034982,1.2595697685471494,0.7804604492103674,1.0953971192294372,1.0810575081615217,1.1872370672928163,-0.2419779447211311,1.1473960111833161,0.6780638024397563,1.9606452805085255,0.9931933220752214,1.0074206170467108,1.381725846245771,1.0584365732556038,0.62336804171166,1.0650207080920633,0.7127278353440936,1.1309972812165325,1.0780817052680192,0.46191396293020315,0.9980371545211901,1.1842343841962828,0.3455357493758774,0.43313870215822226,0.6929638628054157,0.9346123435937059,0.7327871111947697,1.0063892720532692,0.38433984427832063,0.9628223269053429,0.19599536264629763,0.15004335661787382,0.8901028868628363,0.6205815709374938,0.7866504275723982,0.9681136455673719,0.5532078643133471
2019-10-11,1.4011330677725367,0.8780213625249861,0.7936636662298193,1.0375577698317593,0.2911154906950171,0.7497291340834527,1.3724375787101606,0.8960470296511002,1.4716322005119695,1.5161428364453085,1.2546603042353544,0.5390745490434776,0.30743636683937536,0.4087301553273477,1.279062498111874,0.9620432194623973,0.7670457928686809,1.2450080065707105,0.6856250799240633,0.943359968049063,1.1610866517904834,0.8476594763010437,0.5673820132381138,0.4642459198597265,0.4331117388587289,0.2051874906134008,0.3423341997824021,1.2696973365288207,0.889149005756071,0.9061434722642593,0.24265940563712074,1.013328181609039,1.187607616576742,0.7891346207138132,0.8951415499306038,0.7909212732377522,0.32527188529069573,0.34568215823983295,0.27666893683485805,1.0733647410749068,1.2077240394571822,1.1644715163048656,1.1539719522880407,1.3232332901633492,1.0443487644420837,1.2593568556473436,1.11534480377899,1.0868304689978894,1.1620429818818585,1.2361404749460694,0.438811978616678,0.6298621767370127,0.7245738614605731,0.25288079315150225,1.4748683344325229,1.1703631125453262,1.19759394299018,0.3648922534033102,1.4823674628511945,1.2500187728806502,0.7722928186382075,1.09811888120846,1.084002863129433,1.1841484398591433,-0.24394078994034024,1.1082583898047944,0.674551060157973,1.951699534182316,1.000082942814656,0.975831121448075,1.396843547733196,1.0473709492238612,0.619557374412893,1.068738202319845,0.7168154754259717,1.1200306067394505,1.0604544570092147,0.4631907915232607,1.0092124589515128,1.1814321323288612,0.34874169591491555,0.43027121962193854,0.7032772115738721,0.899636086786878,0.7298341604810348,0.9987710889918795,0.3784814793692027,0.9522576353910644,0.21284125393872344,0.15229262929538245,0.9033420305408708,0.627146018028605,0.7857138263881887,0.9732794006650155,0.5536555727637436
