Date,AAPL,ABBV,ACGL,ADP,AEE,AJG,ALB,ALLE,AMZN,APA,APO,ARE,ATO,AVB,AVGO,AVY,BAX,BLK,CAG,CAH,CDNS,CHTR,CL,CLX,CME,CMS,CPB,CSCO,CTSH,CVS,D,DECK,DELL,DG,DHR,EFX,EQR,ESS,EXC,EXPD,FAST,FFIV,FITB,FSLR,GDDY,GLW,GOOGL,GPN,HBAN,HPQ,HRL,LLY,LMT,LNT,LRCX,LYB,MET,MKC,MPWR,MSFT,MSI,MTD,NCLH,NDSN,NEM,NKE,NRG,NVDA,ORCL,OXY,PH,PKG,PLD,PNC,POOL,PSX,QCOM,REG,ROST,SNPS,SRE,SYY,TAP,TDY,TRV,UAL,UDR,VRTX,VTR,WEC,WMB,WMT,WST,XOM,YUM
2021-01-13,0.2493648961247013,0.17047388233088828,-0.16820625524841834,-0.15764101359900382,-0.06918753927363054,0.13082507319503178,0.8141701458061005,-0.11812194922231672,0.22465435494971098,0.03646705209833885,0.03584044670232461,-0.06500634410465378,-0.21768926827730356,-0.16265459628453416,0.04584593477853306,0.24266395777806785,-0.11185463015033835,0.26206341046758225,-0.021337959232384646,-0.0006291908955945603,0.19311618820265103,0.0077437841275364485,0.05436152048220913,0.10020434215086566,-0.11933640123019171,-0.1027877680666279,-0.07125392211340245,-0.1423102404532141,0.09702938698096993,0.016806642806351968,-0.05510287030710412,0.3316739791204761,0.10830749528283604,0.12965082812120304,0.20388471776566353,0.09916564337908268,-0.23360574908404835,-0.20159871133799276,-0.18970761010316173,0.08193967299225166,0.1898445143344382,0.16300740602327907,0.31250501954847254,0.3740334958963301,-0.27858129652319413,0.11210636321767177,-0.06564251685135478,-0.09231534218823055,0.44021684109057196,0.04009282286454898,-0.08669675941389694,0.22447975615034582,-0.1419018572547433,-0.11602035501293542,0.3029095791141294,0.07937456305440295,0.19954570569784305,0.028939259170746235,0.31003071121488435,-0.034620968844023846,-0.027633037419900475,0.19217790357744235,-0.07663674348729704,-0.05260798524587746,0.17929443497890277,0.19493553319586174,0.10248850484130873,0.2609441940101737,0.06546281126541335,0.007349492005274841,0.27774897499451334,0.39063021202055603,-0.1072916369565518,0.1771098503566936,0.19489690508014265,-0.17146867913290856,0.2536161472478499,-0.022479340376565175,-0.08210615260603196,0.17280802780386315,-0.22583888267955285,-0.061887546991758975,0.09779219208290112,-0.13628878496145255,0.00407132007540286,-0.10855588410062204,-0.08584809297604995,-0.3230570899478895,-0.01501851657239408,0.014047707516331904,-0.011796062900206534,0.12402439920896813,0.31613140967975795,-0.20887910058965595,0.0005385058054553233
2021-01-14,0.25674567236911694,0.16952880856830924,-0.19763755567364494,-0.17939596256242016,-0.0859619792813427,0.11201364998004704,0.7945505625736455,-0.13097503838964553,0.23436665270710658,0.03073371469725268,0.056238334411931705,-0.0759427930383234,-0.22985957041751448,-0.17134829434327192,0.062117416755143845,0.23159267944876813,-0.13030974962994962,0.20373587837141038,0.00338878319395053,-0.02673789947632071,0.22388640902530427,0.01324890600736724,0.04988085784428391,0.11547949815104946,-0.14626343321614102,-0.10794302168444993,-0.05833367792355891,-0.14408361955256527,0.09314249597923072,0.0006799554241132271,-0.07065363881081889,0.3140419593624674,0.13491231099516163,0.12497477846108726,0.20668065943052408,0.06553682606108065,-0.24045047146345602,-0.20939347209893197,-0.2094010368964037,0.07834749896825119,0.1898833693283499,0.16579564027916707,0.3293031410253807,0.43758523315187203,-0.2686660365192863,0.14286047731497636,-0.07021125661019274,-0.12670630695455326,0.43031617594653226,0.024350293450069564,-0.07817509366270717,0.23956222638236754,-0.14273694030741835,-0.1342731453969012,0.36487827279497187,0.07990797010336348,0.21636049746273028,0.022897934030401457,0.3175530660476216,-0.03782854165477142,-0.04140439702307354,0.20104927703804,-0.0542882304210339,-0.06685186674223564,0.18280080927920284,0.18648716691253542,0.059854405985354145,0.26317790151433157,0.07151268420202739,0.04766119975644937,0.2848763210701241,0.36605248504919785,-0.11696281152089216,0.20768131375283444,0.1814009600438976,-0.15157729232359204,0.28663134815187646,-0.04023731429501442,-0.10104415774489321,0.1912147001801432,-0.23345508285174174,-0.0944586109629297,0.10652248936589458,-0.15924196504235902,-0.013848926381893688,-0.11877776554192654,-0.09151510402249603,-0.3293306364179906,-0.04610721313132664,0.0042533185805781965,-0.01169912827954112,0.13783555840559564,0.32397538523057723,-0.19057969880042241,-0.001159177075423449
2021-01-15,0.24448254048959997,0.16857849437867414,-0.19819805116984976,-0.17681665046314823,-0.08087400615112972,0.12523563612414043,0.8021948290332267,-0.15245408400503177,0.22644782367872393,0.025689894160002013,0.06859325330358568,-0.06537996115612484,-0.19775264403105483,-0.1435145974018663,0.061807543167376716,0.21852223232802404,-0.12795756698529734,0.19253695882652197,-0.00575450981583798,-0.018806645535864096,0.22085776689105105,0.045085736203991124,0.05803133731799522,0.1259034236987218,-0.14872694750209137,-0.0934174188821033,-0.04902226002661601,-0.14364727372129005,0.10829263071140889,0.02087742773319866,-0.052362573869330506,0.33101113831209306,0.15808944971662003,0.11374921636813459,0.21217076825307885,0.06758585070623115,-0.20490144078495331,-0.1841221321490835,-0.17248500416757512,0.04992742973666522,0.19384055631508326,0.1749158502704314,0.3330899237613042,0.38276553124257245,-0.26157956864794163,0.14893672936781005,-0.06466924563909147,-0.12588447522432722,0.42779071465675533,0.02216797376356546,-0.0662396041488692,0.2669348906819944,-0.14319214688288712,-0.10196043124969394,0.34924348321116694,0.07040055268608007,0.2256935895687461,0.05280775948078852,0.3145180353333856,-0.041560711465768514,-0.03806249277549266,0.21392872923675446,-0.059841969908527366,-0.10076020477176968,0.16300979366592197,0.1931695777433114,0.08128090359396807,0.24524901737329563,0.0733692208265951,0.018894391453985346,0.2829411893584574,0.37184799064337065,-0.08676949744374662,0.19887889008886403,0.1704208920662958,-0.14613468893037473,0.2615590443328749,-0.01404248795480045,-0.07798812715039205,0.1993057186846004,-0.22641951256506473,-0.05984121724293988,0.09352671416476353,-0.1532570140111589,0.007843647170994245,-0.14509478221315159,-0.06291067708579134,-0.32572527365506415,-0.01108594846261447,0.021932911770171704,-0.00011338278773909625,0.12139151245417805,0.3313574478691965,-0.21335809350112225,-0.004513767045281212
2021-01-19,0.23541860650846014,0.19647511246320787,-0.2271947342688901,-0.18736475037125888,-0.10091441777897484,0.1294550011125168,0.813460458781294,-0.14799027216281482,0.23416484838794513,0.05652567522974,0.044791790435620205,-0.06916514979859101,-0.19587815983912196,-0.1549338373808937,0.06565418571148292,0.21658654252192072,-0.1323504745222947,0.19586849444896973,-0.04897061859459462,-0.0216659536019895,0.21940644313901703,0.06174298945224422,0.04159192920543023,0.11590172357911438,-0.15107426812941094,-0.09947375791349451,-0.04591791360627621,-0.146906839432285,0.09219462947395457,0.013235372216850462,-0.06361233557635855,0.2972387610141156,0.17605048918244096,0.09052770773396739,0.19879858276996604,0.04725366644803302,-0.22299542330102265,-0.20728810164743583,-0.20223639072346467,0.10846771940122218,0.2063554490470192,0.18654797907872905,0.33148319056944975,0.4035041209637115,-0.27633596235268293,0.1591587129504336,-0.06401324913825124,-0.15840025114791378,0.43507774918481856,-0.006237535623459386,-0.0741012127375887,0.31804137175816277,-0.15128382754070296,-0.1025292110659743,0.3811645309839251,0.04231206891552002,0.23901289822443206,0.043235441891408044,0.31675782487903403,-0.037125890139080416,-0.06732676672784496,0.2178103839227271,-0.09435823666351151,-0.13501812870015795,0.16009309005278827,0.1695866931052882,0.09158033157107301,0.240118401487564,0.07748372906152434,0.0628386105687301,0.2901082240644954,0.35776220529321995,-0.09754779173924584,0.201574107216115,0.15485474129251747,-0.11017292100892205,0.23752295210120133,-0.018681876005354436,-0.10490321948403805,0.20548993309028765,-0.24494192940762158,-0.08219654509936558,0.088637249473014,-0.1550546057790971,-0.011653086979177116,-0.13779148614179673,-0.08014424722868156,-0.3107439447041815,-0.04820457467524286,0.021138446016733495,-0.004669869658370889,0.12314832155287195,0.3302010122834282,-0.19660968973274676,-0.03527921839004517
2021-01-20,0.2539692511865414,0.18960109486738705,-0.22975040041923334,-0.19678495596366424,-0.12298596240756822,0.1362959960453141,0.7674260042259513,-0.15825287595498194,0.24699489610078215,0.04125470571084153,0.016420394830399997,-0.07037407903399684,-0.21463449451301428,-0.16119418481165265,0.05189483565950089,0.2349860576134613,-0.14995425022565434,0.20110602393665836,-0.0338438855382293,-0.039584438825477464,0.2023346633053851,0.06163661315983079,0.021849050965292882,0.10164320057035733,-0.17670815297033424,-0.11133009708691685,-0.07125691125269355,-0.1532592312186065,0.10922004733330969,0.021293282701060963,-0.06656900382874482,0.2932160454618894,0.2090143957893609,0.07942743444607325,0.18534077461185733,0.037002253450379566,-0.22275028373575637,-0.19758232630979825,-0.21816430071045975,0.14727662603654043,0.18798155203245806,0.1988942263295655,0.3098334803747946,0.4422810868317746,-0.2651020417564646,0.15219811365393596,-0.0317797744352168,-0.16325412704511805,0.4219119551239345,-0.019510072151417153,-0.0963595225802536,0.30989161871778365,-0.1623340588298627,-0.11073640013309162,0.3269150924637233,0.06010212321007424,0.2338745504530598,0.0032934120345070234,0.2987329677763527,-0.019257084824363724,-0.07860453526906493,0.2281521095674723,-0.08651933856037948,-0.12727847946690454,0.17058374019568723,0.17964177247178567,0.06527178986720926,0.24325485437738556,0.06685177914085705,0.08075731884902841,0.29159680589982245,0.38262534518191893,-0.10631099704839914,0.20225921165240182,0.15422323052068457,-0.10553720043144392,0.2368762699640481,-0.014679908420859653,-0.1115056697322491,0.19219648190107463,-0.2521444419083846,-0.07595707681580145,0.0669793713300437,-0.18664703594374868,-0.015550613577765333,-0.09422826272733306,-0.08360848570566494,-0.3002621814070687,-0.05866883357197295,0.003099788317598328,0.017855894055524926,0.12233908504397138,0.3296600026669031,-0.17892581810489377,-0.031466726064312965
2021-01-21,0.28367481015687224,0.1864275009824783,-0.23423949092344076,-0.2149223710776435,-0.13211416585285238,0.13439928518551614,0.7522253668568382,-0.16490748232275942,0.25702574367856657,0.042918864097298476,-0.00855299696332095,-0.05625196635751801,-0.22105229339321394,-0.1445393013033101,0.04706943065729916,0.24491590894636803,-0.1453529179947445,0.1889607231014818,-0.009468122308112972,-0.05234624069317495,0.18387702308684686,0.05755578239347884,0.014052344025350416,0.09587847631130061,-0.19563677487889936,-0.12586681084653986,-0.0607811015058167,-0.16357577154441402,0.10154987175731046,0.016448829774765156,-0.05869625904487512,0.27225513035164184,0.19571527000891153,0.11026920783105436,0.16559741590550822,0.03730318957136732,-0.2017586191659273,-0.18372168777757206,-0.21717602178390996,0.1521336257589029,0.1742958328384364,0.2352834576311264,0.29436205162774715,0.5254302644859428,-0.2646138096136194,0.14549723374524834,-0.03251340020643965,-0.1744477132130364,0.4188469344604542,-0.005058178968461908,-0.077033196649459,0.3082736911112642,-0.16178148575646292,-0.11929427005812457,0.3216229208239236,0.08573508540264395,0.2308253633030359,-0.01069115855684467,0.3166147029999818,-0.015626211318648275,-0.08428789792070768,0.2091841499896035,-0.06312059356228142,-0.1437063286875907,0.14816330659137666,0.17425661398392492,0.0725475900920151,0.2659100800760155,0.0702472655276118,0.06116838563669227,0.29122487921650797,0.3881164661502054,-0.086662715928632,0.19329496963240497,0.14577383279695325,-0.1172534057961636,0.25455019900763154,-0.023799051284765425,-0.09743935330916302,0.1864887878709062,-0.24988955750741043,-0.06530057403542874,0.0668330100753764,-0.15785100896708218,0.015050025010090683,-0.09966063332388082,-0.07672362116375288,-0.3000106984841357,-0.026437327017146846,-0.009219777963814464,0.010256083213621961,0.11057789590697077,0.3102550891237405,-0.19136398847456837,-0.050942417153842415
2021-01-22,0.29985370943130724,0.2112291516601043,-0.2526359919083953,-0.20498415238165643,-0.11692024848520922,0.12279988820603963,0.731399244170457,-0.17512064796636806,0.2600966092480728,0.040442267770421536,-0.0284354167649561,-0.07661945464031099,-0.22380166395909395,-0.15221509046824094,0.01607129093088059,0.23070606578262962,-0.139779579063026,0.17537744358426555,-0.015209690506942954,-0.03907915149359359,0.17011474071923563,0.05217374337843588,0.012027681417330143,0.12212563551715434,-0.20939181366968715,-0.12301035899674802,-0.06357723014004293,-0.16167616627452586,0.0926426339678819,0.027701709730226058,-0.04464054185563598,0.25083569393015653,0.1738161736195267,0.1018521403281892,0.19558655045480217,0.040602916149916464,-0.2127285190100434,-0.19733912015965954,-0.23075420548714087,0.15000840349249261,0.16803115418610942,0.2303571963502555,0.2935235436143382,0.47550299891547937,-0.2629885132927161,0.14339535251876875,-0.026590884839888303,-0.17559343510685868,0.41531976661183584,-0.024184102280705715,-0.07906791441869457,0.33457359275774634,-0.1626851049065603,-0.12966348881424802,0.3169814089516185,0.07059479983825948,0.23659661521265993,0.001232463113433401,0.29313449792441765,-0.012211398700001996,-0.07022058528232007,0.2095250250024217,-0.10134662632818935,-0.15975095013744137,0.1365663053285126,0.17825012340391774,0.08286239389892204,0.24640904274761555,0.06547650602364877,0.07381323370902781,0.2604906844360218,0.38327511036722434,-0.0958178286054769,0.1863584201407392,0.14780898062352826,-0.13039091555963458,0.2524656402188938,-0.03540750398340304,-0.12422851549017132,0.17115751074207006,-0.26781053658153087,-0.09823226367888271,0.06228851403556666,-0.14587072287904534,0.04725727448501514,-0.13855713501606567,-0.08571073595173345,-0.29760900357887066,-0.03339919627922682,-0.0040950527994726565,0.007708960227753982,0.1261196612167273,0.314886928115928,-0.19969532459105965,-0.05080012226842632
2021-01-25,0.31526194392417567,0.22183198671263868,-0.25937226383452483,-0.20463150375831796,-0.09825182982569583,0.11713205150799612,0.744596069447666,-0.18546912977280106,0.26294931188555826,-0.010310116436044242,-0.031819021717072946,-0.07996772607400837,-0.22187176182292392,-0.1555800929772422,-0.019378281120934846,0.22481270039383175,-0.1357921114827899,0.15482554640259477,0.009366696073870424,-0.036158965996901986,0.15380240483843657,0.06872566853526237,0.014126156020412154,0.1694585702379144,-0.22611171462044596,-0.11850407018863221,-0.034001853472979134,-0.16411803737904024,0.07323508163496942,0.03837387182167287,-0.0344497631011135,0.1977744650446873,0.16326829778866864,0.10153321930520376,0.18759054168634512,0.03659942040683129,-0.217732321176337,-0.20160742540975898,-0.22213543209854641,0.13825162280340506,0.181660470559205,0.217719627190753,0.27913969508450726,0.4455091836820407,-0.28503576793187846,0.15717703638080557,-0.025658454182380875,-0.19948020296752458,0.4218108243609878,-0.04466236750771936,-0.054539827364789746,0.37285470137384513,-0.16973896887253548,-0.12481270095758767,0.32305501416285615,0.05116729648031092,0.22979236072599005,0.02247409980897547,0.2540655598569922,-0.001516317176193941,-0.0975413008030241,0.2115404325340625,-0.10503329602004956,-0.18914626484894376,0.11095271750318071,0.16421525325596015,0.10637400732309726,0.23019461995121773,0.08286776997727084,0.06437012800866534,0.24257383867190432,0.39253977309617444,-0.1008154154545987,0.17618075643761016,0.1356963505739397,-0.13281795305284264,0.27462552049670064,-0.02717774332610321,-0.11487606761813529,0.15987999096201988,-0.24055196620583066,-0.13237538626147885,0.08876173120653706,-0.15151636426117157,0.03276170401768214,-0.15801941520947252,-0.09874612890248788,-0.2728810679828405,-0.08494471863326893,0.010149973135995069,0.006779369772154518,0.13232433448691847,0.3088315437800691,-0.21558429748096405,-0.06839313264747006
2021-01-26,0.3319682693402205,0.19065819734034886,-0.28143243450663313,-0.20487986503125452,-0.10558845314723471,0.10409165866375736,0.7491829677002423,-0.20438487927926116,0.28307692057133704,-0.024059571225222495,0.0470551267382328,-0.09071636669948341,-0.21976855320863145,-0.15873364696173825,0.012408159030711335,0.22072463400737927,-0.13482864165597844,0.1626134774683488,0.013121927171278235,-0.031042615174677175,0.15254851822681417,0.05647033432012706,0.00990695379348959,0.16643082856358435,-0.2593955084841775,-0.13914175364981354,0.003094951145114104,-0.143701737661516,0.06352980879793244,0.048264062289049434,-0.039715188123364616,0.16857023313034286,0.19323501068015167,0.08406597059179272,0.1662042323864635,0.04204715784984942,-0.20962493601425944,-0.20821496957542673,-0.23911601155932682,0.13865019116848473,0.16629582602074994,0.23965630372230445,0.24806389852901317,0.4645660451613727,-0.28516644123075424,0.13361679290530354,-0.0060221085527666,-0.19368218677385104,0.4231684605113899,-0.054806183806340295,-0.019120190403299014,0.36979741697685675,-0.22124624490521336,-0.14859073087134028,0.31976608471113677,0.04400847810426233,0.2214806109734479,0.028347330850026928,0.25744828911070355,0.014220714344815795,-0.10782722409896779,0.2066514971111407,-0.1127899746407833,-0.21783316527824365,0.09985036366645196,0.15147682218643552,0.10163517090169942,0.2408794912206297,0.11001882602346828,0.00828531426308361,0.23631071326634262,0.38697897242452095,-0.06860815556734978,0.15334067958072753,0.10527161731718307,-0.12699056385402202,0.2794454154731278,-0.030462853668684887,-0.13697976573512058,0.1589208727739055,-0.25783665185475607,-0.12682496865413684,0.11327334281179414,-0.191653060956172,0.00938676219193467,-0.10303729306972637,-0.10471967095127771,-0.29034442447513226,-0.11112361317216818,0.0007552761018315135,0.009456735656953463,0.1220262893506051,0.30188063541370186,-0.22827296852926537,-0.06345875831895922
2021-01-27,0.35620456107208426,0.16749377560367487,-0.30127619840296177,-0.17553744116485218,-0.07229099015375337,0.07631952742769797,0.7193627876519767,-0.1806867603682124,0.2881737258271097,-0.055592867981094654,0.035298204524007254,-0.07133189472281372,-0.19079547149878212,-0.16279113110316865,-0.0168775432074503,0.19459488701062055,-0.13528386956070962,0.1578481429670668,0.012468035333146039,-0.016088742750896126,0.14752140288197238,0.048404416905816046,0.037707471230107266,0.25165007275014517,-0.2609995296568194,-0.13142971795975886,0.08232916116003701,-0.10035665196994112,0.0417215177386865,0.035835945987536436,-0.020536469524673154,0.10280449498048606,0.18566124689647057,0.07380538179021892,0.1379711724506605,0.054074997811246306,-0.22525964747930893,-0.2043050535215299,-0.25534105239240773,0.1630580857977898,0.19341678650926963,0.2717362827524276,0.20132603870412114,0.4465461923853322,-0.2983861954976533,0.135955041705341,-0.02265450139052814,-0.20876373386228356,0.3968108508904252,-0.026317738304534866,0.04082312198250272,0.3774985262997611,-0.19446672101598325,-0.14190854416429247,0.27713265210023424,0.030059950063615372,0.2049827909727452,0.0849726382298276,0.21074580601105922,0.05718352181915452,-0.08859121084960461,0.19218754668659307,-0.13525649783152965,-0.21492889860010808,0.07922511028150216,0.15028941680607852,0.09156812970485323,0.24065579134583517,0.1509660611718252,0.02709199748029578,0.1822847548316573,0.37153586527560784,-0.05868851040014807,0.13929285856294898,0.12347021453795888,-0.11499024049292254,0.24636496239829866,-0.051989044471289034,-0.149000827980703,0.15754099776262231,-0.2728713385057302,-0.1479252219224503,0.15123336447902114,-0.19152341954213845,-0.008708954296476591,-0.11508847165668817,-0.11542103970006186,-0.3143436253617493,-0.12168481982869644,0.056193104171916676,0.009735696517438,0.11983632415178277,0.30672269010307807,-0.2286442403727262,-0.08382053027477901
2021-01-28,0.2711826515516454,0.1761505142696886,-0.2873268520567353,-0.14112399957928937,-0.11826266033772509,0.0823630706381476,0.6887713564104547,-0.22086557043231872,0.2722748384195302,-0.007485752807307664,0.019712754850910875,-0.08159405937897403,-0.23718925545329309,-0.15014629510353195,4.030187566197346e-06,0.16896801454022506,-0.16834412296641404,0.16696905292378528,-0.013383176897536852,-0.01811114953742201,0.1883673164977105,0.1254070156187569,0.052894708453244246,0.18403128607562258,-0.2462154973493014,-0.15327000115103104,-0.006480134624262489,-0.11229581913973206,0.06793566952667622,0.04340467748174369,-0.06357182484559835,0.15473080688377747,0.175388681242912,0.0683969026656527,0.1471282602523518,0.05856374767208283,-0.19916483464781193,-0.1777130741435661,-0.2410096178601147,0.1423775360185635,0.146198882614451,0.2743286461661299,0.2577910745616456,0.48817523891889925,-0.3030035203104994,0.1499466246901855,-0.019243395997393845,-0.20341752727713228,0.42195521917765,-0.014256364615959291,-0.03366381115253986,0.36735953050548215,-0.22261192843950744,-0.14880236636911837,0.25651838826257817,0.03686005748416122,0.2134629325362684,0.01769531106255061,0.26934751367355175,0.05173748281410786,-0.11564532471295605,0.1948623130966425,-0.11619183393579191,-0.2091832965967715,0.09232600858220834,0.1772355901223971,0.11664284453870852,0.24668970975125376,0.10761272130850194,0.05787337715448633,0.2370503304428156,0.31881655822467236,-0.08301924268022436,0.16104897061373752,0.12529496685313607,-0.10590411921685314,0.26067002333002787,-0.027643711822881584,-0.08511088296667282,0.17433583828831734,-0.23437053013036163,-0.10060878376688627,0.07460750369849942,-0.23487179001005978,0.0002490646600144806,-0.03888823728511302,-0.09724747329594188,-0.3053086356590696,-0.07614493079506511,0.011394564355792912,0.04789364405644643,0.1126110816292428,0.31749057237908435,-0.2054282817020754,-0.10489336570665712
2021-01-29,0.2661396149290463,0.19947017441607787,-0.28659764829103224,-0.15234981964072847,-0.12146782029778158,0.08940835506297821,0.6863725496473145,-0.2284509995152053,0.27541015806734154,-0.02843833107380207,0.11001250522557954,-0.055897750386092765,-0.21892638977481482,-0.14655625038580378,0.02717687655286206,0.17405935870247546,-0.14947272212640153,0.16199964140595197,-0.017890283106624136,-0.02281180010644186,0.19500133886646182,0.06730327350877276,0.04704234012062788,0.18649763011192602,-0.2579238122634502,-0.1494610157600593,-0.024279903321568493,-0.10795359760717606,0.08912253160052142,0.06430376835257776,-0.04355277498042488,0.16482662953723093,0.1705022685443143,0.0488829651748143,0.18543366529874816,0.07002427672436545,-0.21340272936097446,-0.20463188204638633,-0.2317836911532298,0.12532705856342902,0.12997344342673336,0.26327375141337345,0.23262087952281507,0.4384522827862105,-0.26192683455677157,0.18964303057483375,-0.007077864756967515,-0.20652425375679664,0.3976417324797326,-0.02629621126372316,-0.05882915253297745,0.3587582825852889,-0.22150167664145112,-0.1453582808174518,0.19127604385830096,0.045228500585807144,0.2013954361117217,0.039221745512834694,0.2569197710008204,0.020042752911587188,-0.11065389774043763,0.25058687991478984,-0.13056998018827734,-0.20714299975659914,0.08532416554757674,0.210236562631251,0.15442963676011115,0.27165001797080685,0.12117436096258734,0.04230165191646762,0.2250036651544456,0.4200840047967423,-0.05413371269425808,0.14129440309311347,0.1269374774848006,-0.14415679999100367,0.29614395073970057,-0.009097950849055946,-0.08802405265322144,0.18248352989926175,-0.23396472616819985,-0.13327158351106191,0.05649021726201227,-0.24777925964496245,-0.017454620335928442,-0.12118917860442871,-0.09354040688247653,-0.2764531817092088,-0.08684719089065235,0.01080618038101515,0.04646023852510752,0.09852061982932112,0.3364391959592459,-0.22678506929891637,-0.09475865615529594
2021-02-01,0.2906200678365109,0.18857364723573383,-0.2963499176346761,-0.1557802594186929,-0.14537155525527753,0.03632646259480342,0.6765877530185269,-0.22279159282133462,0.19460230863713895,-0.003862340580573865,0.08641439458990251,-0.06485466283643396,-0.23706859122701437,-0.15507487179710422,0.040125828916457176,0.20136695233040935,-0.152957469732417,0.1657029534291226,-0.029274356730556048,0.004405120476210358,0.18900457898019607,-0.022882306611723444,-0.0370546678768405,0.1646663038735833,-0.25774677755832204,-0.17144037194415152,-0.021719029076189788,-0.0914076726477129,0.08163401329456753,0.07400163215682053,-0.05395875249163609,0.050142259695932126,0.15742392803230115,0.04771023345497868,0.22713956070072888,0.07887651187022172,-0.21918288094872437,-0.21437477438057617,-0.24716405228460514,0.11922629410263987,0.1553353024494589,0.26394398754987025,0.23785650765174277,0.41979757231440484,-0.2446729371733375,0.19477892128573046,0.0019822907750577726,-0.19321927779003062,0.39428420925844987,-0.050096945077080686,-0.05632888000561439,0.34665520761902496,-0.2145675402946316,-0.1579376310431315,0.21118589148579087,0.08487417514439692,0.21383342508815986,0.031009261665080688,0.2699353469259386,0.020969403317592,-0.08705617621334213,0.25919716026751044,-0.1677370975823031,-0.2114223096278643,0.06284510471554461,0.21596448185512257,0.14231836300698528,0.2719473322939737,0.13021851828310593,0.042496847233390964,0.24701809431628857,0.4467861849797487,-0.03006950963050907,0.1434665896890989,0.1231280817747536,-0.1214787170594653,0.3086483280799285,-0.03232708841886795,-0.09548939866771967,0.19004201121170583,-0.24956523699814306,-0.1635447161435367,0.04603517403107673,-0.22594777090801904,-0.015587813037638405,-0.11244029506052142,-0.10380733063043592,-0.28646397685105923,-0.10769071942214896,0.0025711232184917536,0.04368719974342398,0.09581446459539888,0.31366333114375616,-0.20535706932764575,-0.10049193950196987
2021-02-02,0.2827016241397423,0.17649798435765005,-0.2750501424358657,-0.16427209707804355,-0.164446579924193,0.035117426561669336,0.6865149733442488,-0.24266141455039236,0.19560405424934404,0.02754759513467389,0.12655276367910212,-0.10314550452133758,-0.2589902393615544,-0.15517037894928976,0.05878642238317861,0.19313273379266313,-0.16930116046285304,0.17402540149561113,-0.017651302759547353,-0.0004299723680447577,0.1781619748967619,-0.028499752515106634,-0.056004790857274216,0.13990028660780343,-0.22680655894958707,-0.1777172303817975,-0.05374876055035588,-0.10363502240451422,0.07298534638619161,0.08269797372754978,-0.07052129238933663,0.11550779703277461,0.19115047463586907,0.047472570641078564,0.22887851732243877,0.05750002738164082,-0.22545609324343852,-0.21427109433219835,-0.24764356076054664,0.1171523458030667,0.12921326294534127,0.2550905764610607,0.25266528288529905,0.4058247603914002,-0.22080299822462277,0.19120924317464089,-0.02460915423313564,-0.17317790162574448,0.40836818186210416,-0.02940172513903371,-0.025928861733527507,0.2960696094165111,-0.19073003273287348,-0.16953167851020987,0.20216040780964525,0.10336594517417622,0.2059720559314374,0.020966916303628347,0.2584825784947616,-0.016029465557965243,-0.06575011644331119,0.28139432604367753,-0.13666296415397577,-0.22395766362431077,0.049821496737077565,0.21070763231268816,0.13252561661794815,0.2687193992310486,0.11879959293135461,0.05372141667193821,0.23440948345819593,0.4359189581617876,-0.021919200887019655,0.16480572043189815,0.10319958255917827,-0.07806977801088133,0.3092721697404289,-0.02824971052117239,-0.07298331451227946,0.18558856436528698,-0.26388334218466303,-0.08026197018080579,0.020314894894507645,-0.20178668245985343,-0.016573203816683056,-0.08008943767987323,-0.10933068719931119,-0.37465697243857693,-0.10753600641659108,-0.03129722849418309,0.036625838995525704,0.09895010900220746,0.28560122829290047,-0.16901782761256212,-0.07918337909835714
2021-02-03,0.267786268848532,0.19906397468917333,-0.28873111832010534,-0.17239318869155607,-0.1485011497811092,0.02933282402386335,0.5383103893353366,-0.25139570491198937,0.1759635434955603,0.06047007185710681,0.14065201578445188,-0.09133873002535638,-0.25795061517823326,-0.15125969871983155,0.03237459815625809,0.24854397874841816,-0.1591455040184535,0.1717684720317542,0.014980655195067253,-0.0011682482267874543,0.17671177793474474,-0.024771596002883374,-0.04936240468245223,0.10561630123747572,-0.22218031728649038,-0.15665055580374668,-0.044287410475238,-0.11322320310444169,0.0639586442457242,0.096289708518263,-0.04703269032611989,0.10649220154955409,0.1763550164404796,0.05442287098040771,0.20605446116269407,0.040807130368464055,-0.2114368044375682,-0.1936039958403486,-0.24173555870462235,0.12442254304151146,0.12584479314712138,0.25444411121466376,0.2562995330829084,0.38373509417424256,-0.20599575112888138,0.18019100247163108,0.09049992659243944,-0.16317883335457514,0.39477892304416534,-0.020123520949130603,-0.03829466558876342,0.29153154837186895,-0.19768441899876213,-0.14547954306387398,0.14906855655151904,0.07548166828483428,0.20834066008149285,0.04126381752553544,0.22338037712837722,-0.007340370257773576,-0.06433065584600302,0.2583281093995937,-0.1291408600144212,-0.2436279301148437,0.07439144362649389,0.19499553545603215,0.13971048019628848,0.2721306962450088,0.11313918737930272,0.09808487739041304,0.21366507735573748,0.4160123220245398,-0.030103368681512865,0.17021492736394814,0.10784074975961057,-0.03926850109436836,0.2872239260179577,-0.030160086265284033,-0.07608998710028088,0.15817712776615045,-0.25261650124436896,-0.01326110901909076,0.017058679794526865,-0.2330912690501156,-0.014746759301693543,-0.11398927454275369,-0.10337691491246886,-0.4189950100105132,-0.10528629021593128,-0.014953696654023775,0.045435856436263716,0.1061304630095609,0.2906362235100612,-0.11919898743531146,-0.08878461047498461
